Timestamp,SampleIndex,ProcessName,PID,Responding,WorkingSet_MB,PrivateBytes_MB,VirtualMemory_MB,Handles,Threads,HWND_Count,CPU_Time_Sec
2026-09-06T04:00:56Z,1,CloudOS,17500,True,74.45,30.03,57751.42,790,14,0,56.38
2026-09-06T04:00:56Z,1,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.47
2026-09-06T04:00:56Z,1,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,45.33
2026-09-06T04:00:56Z,1,cloudos_flutter_shell,10800,True,223.61,1051.54,59783.53,588,53,0,114.16
2026-09-06T04:00:56Z,1,msedgewebview2,2436,True,131.49,41.65,2303475.38,1435,52,0,4.41
2026-09-06T04:00:56Z,1,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:00:56Z,1,msedgewebview2,5520,True,99.07,139.8,2254183.6,712,33,0,1.97
2026-09-06T04:00:56Z,1,msedgewebview2,7436,True,44.24,14.2,2253643.63,375,21,0,1.3
2026-09-06T04:00:56Z,1,msedgewebview2,6164,True,20.39,9.36,2253431.09,186,10,0,0.16
2026-09-06T04:00:56Z,1,msedgewebview2,14668,True,102.5,49.22,3698902.14,338,28,0,0.83
2026-09-06T04:01:57Z,2,CloudOS,17500,True,74.43,30,57750.42,788,13,0,56.58
2026-09-06T04:01:57Z,2,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.48
2026-09-06T04:01:57Z,2,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,45.55
2026-09-06T04:01:57Z,2,cloudos_flutter_shell,10800,True,223.61,1051.54,59783.53,588,53,0,114.53
2026-09-06T04:01:57Z,2,msedgewebview2,2436,True,131.51,41.7,2303491.38,1435,53,0,4.42
2026-09-06T04:01:57Z,2,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:01:57Z,2,msedgewebview2,5520,True,99.07,139.8,2254183.6,712,33,0,1.97
2026-09-06T04:01:57Z,2,msedgewebview2,7436,True,44.24,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:01:57Z,2,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:01:57Z,2,msedgewebview2,14668,True,102.48,49.21,3698902.14,338,28,0,0.83
2026-09-06T04:02:57Z,3,CloudOS,17500,True,74.45,30.03,57751.42,790,14,0,56.89
2026-09-06T04:02:57Z,3,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.48
2026-09-06T04:02:57Z,3,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,45.64
2026-09-06T04:02:57Z,3,cloudos_flutter_shell,10800,True,223.61,1051.54,59783.53,588,53,0,114.83
2026-09-06T04:02:57Z,3,msedgewebview2,2436,True,131.78,41.99,2303507.38,1437,54,0,4.42
2026-09-06T04:02:57Z,3,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:02:57Z,3,msedgewebview2,5520,True,99.07,139.8,2254183.6,712,33,0,1.97
2026-09-06T04:02:57Z,3,msedgewebview2,7436,True,44.28,14.28,2253675.63,377,23,0,1.3
2026-09-06T04:02:57Z,3,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:02:57Z,3,msedgewebview2,14668,True,102.65,49.61,3698918.14,338,30,0,0.83
2026-09-06T04:03:57Z,4,CloudOS,17500,True,74.3,30.03,57751.42,790,14,0,57.05
2026-09-06T04:03:57Z,4,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.5
2026-09-06T04:03:57Z,4,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,45.89
2026-09-06T04:03:57Z,4,cloudos_flutter_shell,10800,True,221.5,1053.05,59785.03,589,54,0,115.14
2026-09-06T04:03:57Z,4,msedgewebview2,2436,True,131.29,41.63,2303507.38,1437,54,0,4.42
2026-09-06T04:03:57Z,4,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:03:57Z,4,msedgewebview2,5520,True,98.27,139.8,2254183.6,712,33,0,1.97
2026-09-06T04:03:57Z,4,msedgewebview2,7436,True,44.25,14.28,2253675.63,377,23,0,1.3
2026-09-06T04:03:57Z,4,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:03:57Z,4,msedgewebview2,14668,True,99.32,49.49,3698902.14,338,28,0,0.83
2026-09-06T04:04:57Z,5,CloudOS,17500,True,74.3,30.03,57751.42,790,14,0,57.31
2026-09-06T04:04:57Z,5,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.5
2026-09-06T04:04:57Z,5,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,46.06
2026-09-06T04:04:57Z,5,cloudos_flutter_shell,10800,True,221.8,1052.04,59784.03,588,53,0,115.31
2026-09-06T04:04:57Z,5,msedgewebview2,2436,True,131.29,41.63,2303507.38,1437,54,0,4.42
2026-09-06T04:04:57Z,5,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:04:57Z,5,msedgewebview2,5520,True,98.27,139.8,2254183.6,712,33,0,1.98
2026-09-06T04:04:57Z,5,msedgewebview2,7436,True,44.26,14.28,2253675.63,377,23,0,1.3
2026-09-06T04:04:57Z,5,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:04:57Z,5,msedgewebview2,14668,True,99.31,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:05:57Z,6,CloudOS,17500,True,74.31,30.03,57751.42,790,14,0,57.48
2026-09-06T04:05:57Z,6,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.5
2026-09-06T04:05:57Z,6,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,46.23
2026-09-06T04:05:57Z,6,cloudos_flutter_shell,10800,True,221.8,1052.04,59784.03,588,53,0,115.59
2026-09-06T04:05:57Z,6,msedgewebview2,2436,True,131.29,41.63,2303507.38,1437,54,0,4.42
2026-09-06T04:05:57Z,6,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:05:57Z,6,msedgewebview2,5520,True,98.27,139.8,2254183.6,712,33,0,1.98
2026-09-06T04:05:57Z,6,msedgewebview2,7436,True,44.26,14.28,2253675.63,377,23,0,1.3
2026-09-06T04:05:57Z,6,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:05:57Z,6,msedgewebview2,14668,True,99.31,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:06:57Z,7,CloudOS,17500,True,74.31,30.03,57751.42,788,14,0,57.75
2026-09-06T04:06:57Z,7,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.5
2026-09-06T04:06:57Z,7,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,46.48
2026-09-06T04:06:57Z,7,cloudos_flutter_shell,10800,True,221.73,1052.03,59783.92,584,53,0,115.92
2026-09-06T04:06:57Z,7,msedgewebview2,2436,True,131.27,41.58,2303491.38,1435,53,0,4.42
2026-09-06T04:06:57Z,7,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:06:57Z,7,msedgewebview2,5520,True,98.27,139.8,2254183.6,712,33,0,1.98
2026-09-06T04:06:57Z,7,msedgewebview2,7436,True,44.23,14.2,2253643.63,375,21,0,1.3
2026-09-06T04:06:57Z,7,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:06:57Z,7,msedgewebview2,14668,True,99.31,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:07:57Z,8,CloudOS,17500,True,74.31,30.03,57751.42,790,14,0,57.91
2026-09-06T04:07:57Z,8,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.52
2026-09-06T04:07:57Z,8,CloudOS.SystemBroker,20956,True,16.32,3.29,4222.96,246,5,0,46.66
2026-09-06T04:07:57Z,8,cloudos_flutter_shell,10800,True,221.98,1052.3,59783.92,584,53,0,116.22
2026-09-06T04:07:57Z,8,msedgewebview2,2436,True,131.5,41.82,2303491.38,1435,53,0,4.42
2026-09-06T04:07:57Z,8,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:07:57Z,8,msedgewebview2,5520,True,98.29,139.8,2254183.6,712,33,0,1.98
2026-09-06T04:07:57Z,8,msedgewebview2,7436,True,44.23,14.2,2253643.63,375,21,0,1.3
2026-09-06T04:07:57Z,8,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.16
2026-09-06T04:07:57Z,8,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:08:58Z,9,CloudOS,17500,True,74.31,30.03,57751.42,788,14,0,58.12
2026-09-06T04:08:58Z,9,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.53
2026-09-06T04:08:58Z,9,CloudOS.SystemBroker,20956,True,16.34,3.29,4222.96,247,5,0,46.73
2026-09-06T04:08:58Z,9,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,116.38
2026-09-06T04:08:58Z,9,msedgewebview2,2436,True,131.25,41.54,2303475.38,1435,52,0,4.42
2026-09-06T04:08:58Z,9,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:08:58Z,9,msedgewebview2,5520,True,98.29,139.8,2254183.6,712,33,0,1.98
2026-09-06T04:08:58Z,9,msedgewebview2,7436,True,44.22,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:08:58Z,9,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:08:58Z,9,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:09:58Z,10,CloudOS,17500,True,74.31,30.03,57751.42,790,14,0,58.36
2026-09-06T04:09:58Z,10,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.55
2026-09-06T04:09:58Z,10,CloudOS.SystemBroker,20956,True,16.34,3.29,4222.96,247,5,0,47.03
2026-09-06T04:09:58Z,10,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,116.61
2026-09-06T04:09:58Z,10,msedgewebview2,2436,True,131.25,41.54,2303475.38,1435,52,0,4.42
2026-09-06T04:09:58Z,10,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:09:58Z,10,msedgewebview2,5520,True,98.29,139.8,2254183.6,712,33,0,1.98
2026-09-06T04:09:58Z,10,msedgewebview2,7436,True,44.23,14.2,2253643.63,375,21,0,1.3
2026-09-06T04:09:58Z,10,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:09:58Z,10,msedgewebview2,14668,True,99.32,49.49,3698902.14,338,28,0,0.83
2026-09-06T04:10:58Z,11,CloudOS,17500,True,74.31,30,57750.42,788,13,0,58.48
2026-09-06T04:10:58Z,11,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.55
2026-09-06T04:10:58Z,11,CloudOS.SystemBroker,20956,True,16.34,3.29,4222.96,247,5,0,47.16
2026-09-06T04:10:58Z,11,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,117
2026-09-06T04:10:58Z,11,msedgewebview2,2436,True,131.25,41.54,2303475.38,1435,52,0,4.42
2026-09-06T04:10:58Z,11,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:10:58Z,11,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,1.98
2026-09-06T04:10:58Z,11,msedgewebview2,7436,True,44.22,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:10:58Z,11,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:10:58Z,11,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:11:58Z,12,CloudOS,17500,True,74.32,30.03,57751.42,790,14,0,58.88
2026-09-06T04:11:58Z,12,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.55
2026-09-06T04:11:58Z,12,CloudOS.SystemBroker,20956,True,16.34,3.29,4222.96,247,5,0,47.45
2026-09-06T04:11:58Z,12,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,117.36
2026-09-06T04:11:58Z,12,msedgewebview2,2436,True,131.32,41.66,2303507.38,1438,54,0,4.44
2026-09-06T04:11:58Z,12,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:11:58Z,12,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,1.98
2026-09-06T04:11:58Z,12,msedgewebview2,7436,True,44.22,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:11:58Z,12,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:11:58Z,12,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:12:58Z,13,CloudOS,17500,True,74.32,30.03,57750.42,788,13,0,59.19
2026-09-06T04:12:58Z,13,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.55
2026-09-06T04:12:58Z,13,CloudOS.SystemBroker,20956,True,16.36,3.33,4222.96,247,5,0,47.61
2026-09-06T04:12:58Z,13,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,117.58
2026-09-06T04:12:58Z,13,msedgewebview2,2436,True,131.3,41.63,2303507.38,1437,54,0,4.44
2026-09-06T04:12:58Z,13,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:12:58Z,13,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,1.98
2026-09-06T04:12:58Z,13,msedgewebview2,7436,True,44.22,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:12:58Z,13,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:12:58Z,13,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:13:58Z,14,CloudOS,17500,True,74.33,30.05,57751.42,790,14,0,59.48
2026-09-06T04:13:58Z,14,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.55
2026-09-06T04:13:58Z,14,CloudOS.SystemBroker,20956,True,16.36,3.33,4222.96,247,5,0,47.86
2026-09-06T04:13:58Z,14,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,117.89
2026-09-06T04:13:58Z,14,msedgewebview2,2436,True,131.32,41.64,2303491.38,1439,53,0,4.45
2026-09-06T04:13:58Z,14,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:13:58Z,14,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,1.98
2026-09-06T04:13:58Z,14,msedgewebview2,7436,True,44.31,14.28,2253643.63,377,21,0,1.3
2026-09-06T04:13:58Z,14,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:13:58Z,14,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:14:59Z,15,CloudOS,17500,True,74.34,30.05,57751.42,790,14,0,59.66
2026-09-06T04:14:59Z,15,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.55
2026-09-06T04:14:59Z,15,CloudOS.SystemBroker,20956,True,16.39,3.37,4223.96,249,6,0,48.47
2026-09-06T04:14:59Z,15,cloudos_flutter_shell,10800,True,222,1052.3,59783.92,584,53,0,118.23
2026-09-06T04:14:59Z,15,msedgewebview2,2436,True,131.3,41.63,2303507.38,1439,54,0,4.45
2026-09-06T04:14:59Z,15,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:14:59Z,15,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,1.98
2026-09-06T04:14:59Z,15,msedgewebview2,7436,True,44.26,14.28,2253675.63,379,23,0,1.3
2026-09-06T04:14:59Z,15,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:14:59Z,15,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:15:59Z,16,CloudOS,17500,True,74.33,30.05,57751.42,788,14,0,59.88
2026-09-06T04:15:59Z,16,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.56
2026-09-06T04:15:59Z,16,CloudOS.SystemBroker,20956,True,16.44,3.4,4223.96,249,6,0,48.75
2026-09-06T04:15:59Z,16,cloudos_flutter_shell,10800,True,222,1052.29,59783.92,584,53,0,118.55
2026-09-06T04:15:59Z,16,msedgewebview2,2436,True,131.28,41.59,2303491.38,1437,53,0,4.45
2026-09-06T04:15:59Z,16,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:15:59Z,16,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,1.98
2026-09-06T04:15:59Z,16,msedgewebview2,7436,True,44.24,14.23,2253659.63,377,22,0,1.3
2026-09-06T04:15:59Z,16,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:15:59Z,16,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:16:59Z,17,CloudOS,17500,True,74.33,30.05,57751.42,790,14,0,60.11
2026-09-06T04:16:59Z,17,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.58
2026-09-06T04:16:59Z,17,CloudOS.SystemBroker,20956,True,16.89,4,4224.96,247,5,0,49.05
2026-09-06T04:16:59Z,17,cloudos_flutter_shell,10800,True,222,1052.29,59783.92,584,53,0,118.78
2026-09-06T04:16:59Z,17,msedgewebview2,2436,True,131.28,41.59,2303491.38,1435,53,0,4.45
2026-09-06T04:16:59Z,17,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:16:59Z,17,msedgewebview2,5520,True,98.3,139.81,2254183.6,712,33,0,1.98
2026-09-06T04:16:59Z,17,msedgewebview2,7436,True,44.23,14.2,2253643.63,375,21,0,1.3
2026-09-06T04:16:59Z,17,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:16:59Z,17,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:17:59Z,18,CloudOS,17500,True,74.35,30.05,57751.42,788,14,0,60.33
2026-09-06T04:17:59Z,18,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.58
2026-09-06T04:17:59Z,18,CloudOS.SystemBroker,20956,True,16.89,4,4224.96,247,5,0,49.27
2026-09-06T04:17:59Z,18,cloudos_flutter_shell,10800,True,222,1052.29,59783.92,584,53,0,119
2026-09-06T04:17:59Z,18,msedgewebview2,2436,True,131.28,41.59,2303491.38,1435,53,0,4.5
2026-09-06T04:17:59Z,18,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:17:59Z,18,msedgewebview2,5520,True,98.3,139.81,2254183.6,712,33,0,1.98
2026-09-06T04:17:59Z,18,msedgewebview2,7436,True,44.22,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:17:59Z,18,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:17:59Z,18,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:18:59Z,19,CloudOS,17500,True,74.34,30.05,57751.42,790,14,0,60.52
2026-09-06T04:18:59Z,19,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.59
2026-09-06T04:18:59Z,19,CloudOS.SystemBroker,14740,True,15.92,7.33,4264.31,183,8,0,0.62
2026-09-06T04:18:59Z,19,cloudos_flutter_shell,10800,True,221.98,1052.29,59783.92,584,53,0,119.34
2026-09-06T04:18:59Z,19,msedgewebview2,2436,True,131.25,41.54,2303475.38,1435,52,0,4.5
2026-09-06T04:18:59Z,19,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:18:59Z,19,msedgewebview2,5520,True,98.27,139.81,2254183.6,712,33,0,2
2026-09-06T04:18:59Z,19,msedgewebview2,7436,True,44.21,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:18:59Z,19,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:18:59Z,19,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:19:59Z,20,CloudOS,17500,True,74.33,30.03,57750.42,788,13,0,60.53
2026-09-06T04:19:59Z,20,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.59
2026-09-06T04:19:59Z,20,CloudOS.SystemBroker,14740,True,15.91,7.3,4263.31,184,7,0,0.81
2026-09-06T04:19:59Z,20,cloudos_flutter_shell,10800,True,221.99,1052.29,59783.92,584,53,0,119.58
2026-09-06T04:19:59Z,20,msedgewebview2,2436,True,131.24,41.54,2303475.38,1435,52,0,4.5
2026-09-06T04:19:59Z,20,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:19:59Z,20,msedgewebview2,5520,True,98.27,139.81,2254183.6,712,33,0,2
2026-09-06T04:19:59Z,20,msedgewebview2,7436,True,44.21,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:19:59Z,20,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:19:59Z,20,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:21:00Z,21,CloudOS,17500,True,74.35,30.05,57751.42,790,14,0,60.62
2026-09-06T04:21:00Z,21,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.59
2026-09-06T04:21:00Z,21,CloudOS.SystemBroker,14740,True,15.89,7.25,4261.31,182,5,0,1.16
2026-09-06T04:21:00Z,21,cloudos_flutter_shell,10800,True,221.99,1052.29,59783.92,584,53,0,119.94
2026-09-06T04:21:00Z,21,msedgewebview2,2436,True,131.24,41.54,2303475.38,1435,52,0,4.5
2026-09-06T04:21:00Z,21,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:21:00Z,21,msedgewebview2,5520,True,98.25,139.77,2254167.6,712,32,0,2
2026-09-06T04:21:00Z,21,msedgewebview2,7436,True,44.21,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:21:00Z,21,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:21:00Z,21,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:22:00Z,22,CloudOS,17500,True,74.33,30.03,57750.42,788,13,0,60.77
2026-09-06T04:22:00Z,22,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.59
2026-09-06T04:22:00Z,22,CloudOS.SystemBroker,23276,True,9.44,1.91,4204.56,153,8,0,0.09
2026-09-06T04:22:00Z,22,cloudos_flutter_shell,10800,True,221.99,1052.29,59783.92,584,53,0,120.3
2026-09-06T04:22:00Z,22,msedgewebview2,2436,True,131.26,41.58,2303491.38,1435,53,0,4.52
2026-09-06T04:22:00Z,22,msedgewebview2,15152,True,12.24,2.99,2203900.73,179,8,0,0.16
2026-09-06T04:22:00Z,22,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,2
2026-09-06T04:22:00Z,22,msedgewebview2,7436,True,44.21,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:22:00Z,22,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:22:00Z,22,msedgewebview2,14668,True,99.32,49.48,3698902.14,338,28,0,0.83
2026-09-06T04:23:00Z,23,CloudOS,17500,True,74.51,30.11,57754.43,800,17,0,61.36
2026-09-06T04:23:00Z,23,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.59
2026-09-06T04:23:00Z,23,CloudOS.SystemBroker,23276,True,27.34,18.67,4248.54,183,7,0,8.09
2026-09-06T04:23:00Z,23,cloudos_flutter_shell,10800,True,221.97,1052.29,59783.92,584,53,0,120.66
2026-09-06T04:23:00Z,23,msedgewebview2,2436,True,131.24,41.58,2303491.38,1435,53,0,4.55
2026-09-06T04:23:00Z,23,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:23:00Z,23,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,2
2026-09-06T04:23:00Z,23,msedgewebview2,7436,True,44.21,14.19,2253643.63,375,21,0,1.3
2026-09-06T04:23:00Z,23,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:23:00Z,23,msedgewebview2,14668,True,99.33,49.49,3698902.14,338,28,0,0.83
2026-09-06T04:24:00Z,24,CloudOS,17500,True,74.49,30.1,57752.42,795,15,0,61.48
2026-09-06T04:24:00Z,24,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.59
2026-09-06T04:24:00Z,24,CloudOS.SystemBroker,23276,True,27.32,18.62,4246.54,181,5,0,8.39
2026-09-06T04:24:00Z,24,cloudos_flutter_shell,10800,True,221.97,1052.29,59783.92,584,53,0,121.17
2026-09-06T04:24:00Z,24,msedgewebview2,2436,True,131.25,41.57,2303475.38,1437,52,0,4.55
2026-09-06T04:24:00Z,24,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:24:00Z,24,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,2
2026-09-06T04:24:00Z,24,msedgewebview2,7436,True,44.28,14.26,2253643.63,377,21,0,1.33
2026-09-06T04:24:00Z,24,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:24:00Z,24,msedgewebview2,14668,True,99.33,49.49,3698902.14,338,28,0,0.83
2026-09-06T04:25:00Z,25,CloudOS,17500,True,74.14,29.7,57752.42,792,15,0,61.64
2026-09-06T04:25:00Z,25,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.61
2026-09-06T04:25:00Z,25,CloudOS.SystemBroker,23276,True,27.32,18.62,4246.54,181,5,0,8.7
2026-09-06T04:25:00Z,25,cloudos_flutter_shell,10800,True,221.97,1052.3,59783.92,584,53,0,121.55
2026-09-06T04:25:00Z,25,msedgewebview2,2436,True,131.27,41.64,2303507.38,1437,54,0,4.55
2026-09-06T04:25:00Z,25,msedgewebview2,15152,True,12.23,2.98,2203900.73,179,8,0,0.16
2026-09-06T04:25:00Z,25,msedgewebview2,5520,True,98.27,139.78,2254183.6,712,33,0,2
2026-09-06T04:25:00Z,25,msedgewebview2,7436,True,44.26,14.28,2253675.63,377,23,0,1.33
2026-09-06T04:25:00Z,25,msedgewebview2,6164,True,20.34,9.3,2253431.09,186,10,0,0.17
2026-09-06T04:25:00Z,25,msedgewebview2,14668,True,99.33,49.49,3698902.14,338,28,0,0.83
2026-09-06T04:26:00Z,26,CloudOS,17500,True,74.23,29.8,57752.42,794,15,0,61.75
2026-09-06T04:26:00Z,26,CloudOS.Supervisor,23280,True,6.86,1.38,4187.85,83,1,0,1.62
2026-09-06T04:26:00Z,26,CloudOS.SystemBroker,23276,True,27.32,18.62,4246.54,181,5,0,8.91
2026-09-06T04:26:00Z,26,cloudos_flutter_shell,10800,True,221.97,1052.3,59783.92,584,53,0,121.8
